,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
135,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1037,Boot or Logon Initialization Scripts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
136,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1037.001,Boot or Logon Initialization Scripts: Logon Script (Windows),16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
137,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1037.002,Boot or Logon Initialization Scripts: Logon Script (Mac),16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
138,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1037.003,Boot or Logon Initialization Scripts: Network Logon Script,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
139,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1037.004,Boot or Logon Initialization Scripts: RC Scripts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
140,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1037.005,Boot or Logon Initialization Scripts: Startup Items,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
141,veris,1.4.0,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1039,Data from Network Shared Drive,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
142,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1039,Data from Network Shared Drive,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
143,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1040, Network Sniffing,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
144,veris,1.4.0,action.malware,action.malware.variety.Packet sniffer,Packet sniffer (capture data from network),related-to,T1040, Network Sniffing,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
145,veris,1.4.0,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1040, Network Sniffing,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
146,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1040, Network Sniffing,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
147,veris,1.4.0,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1041,Exfiltration Over C2 Channels,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
148,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1041,Exfiltration Over C2 Channels,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
149,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1046,Network Service Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
150,veris,1.4.0,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1046,Network Service Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
151,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1047,Windows Management Instrumentation,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
152,veris,1.4.0,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1047,Windows Management Instrumentation,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
153,veris,1.4.0,action.malware,action.malware.vector.Direct install,Directly installed or inserted by threat agent (after system access),related-to,T1047,Windows Management Instrumentation,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
154,veris,1.4.0,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1048,Exfiltration Over Alternative Protocol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
155,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1048,Exfiltration Over Alternative Protocol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
156,veris,1.4.0,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
157,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
158,veris,1.4.0,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
159,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
160,veris,1.4.0,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
161,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
162,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1049,System Network Connections Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
163,veris,1.4.0,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1049,System Network Connections Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
164,veris,1.4.0,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1052,Exfiltration Over Physical Medium,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
165,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1052,Exfiltration Over Physical Medium,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
166,veris,1.4.0,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
167,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
168,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053,Scheduled Task/Job,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
169,veris,1.4.0,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1053,Scheduled Task/Job,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
170,veris,1.4.0,action.hacking,action.hacking.vector.Backdoor,Hacking actions taken through a backdoor.  C2 is only used by malware.,related-to,T1053,Scheduled Task/Job,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
171,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.002,Scheduled Task/Job: At,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
172,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.003,Scheduled Task/Job: Cron,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
173,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.005,Scheduled Task/Job: Scheduled Task,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
174,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.006,Scheduled Task/Job: Systemd Timers,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
175,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.007,Scheduled Task/Job: Container Orchestration Job,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
176,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055,Process Injection,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
177,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.001,Process Injection: Dynamic-link Library Injection,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
178,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.002,Process Injection: Portable Executable Injection,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
179,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.003,Process Injection: Thread Execution Hijacking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
180,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.004,Process Injection: Asynchronous Procedure Call,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
181,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.005,Process Injection: Thread Local Storage,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
182,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.008,Process Injection: Ptrace System Calls,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
183,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.009,Process Injection: Proc Memory,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
184,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.011,Process Injection: Extra Window Memory Injection,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
185,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.012,Process Injection: Process Hollowing,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
186,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.013,Process Injection: Process Doppelganging,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
187,veris,1.4.0,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055.014,Process Injection: VDSO Hijacking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
188,veris,1.4.0,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056,Input Capture,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
189,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1056,Input Capture,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
190,veris,1.4.0,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.001,Input Capture: Keylogging,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
191,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1056.001,Input Capture: Keylogging,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
192,veris,1.4.0,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.002,Input Capture: GUI Input Capture,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
193,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1056.002,Input Capture: GUI Input Capture,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
194,veris,1.4.0,action.hacking,action.hacking.vector.Web application,Web application,related-to,T1056.003,Input Capture: Web Portal Capture,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
195,veris,1.4.0,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.003,Input Capture: Web Portal Capture,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
196,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1056.003,Input Capture: Web Portal Capture,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
197,veris,1.4.0,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.004,Input Capture: Credential API Hooking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
198,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1056.004,Input Capture: Credential API Hooking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
199,veris,1.4.0,action.malware,action.malware.variety.Spyware/Keylogger,"Spyware, keylogger or form-grabber (capture user input or activity)",related-to,T1056.004,Input Capture: Credential API Hooking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
200,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1056.004,Input Capture: Credential API Hooking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
201,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1057,Process Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
202,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059,Command and Scripting Interpreter,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
203,veris,1.4.0,action.hacking,action.hacking.variety.OS commanding,OS commanding. Child of 'Exploit vuln'.,related-to,T1059,Command and Scripting Interpreter,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
204,veris,1.4.0,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1059,Command and Scripting Interpreter,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
205,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.001,Command and Scripting Interpreter: PowerShell,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
206,veris,1.4.0,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1059.001,Command and Scripting Interpreter: PowerShell,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
