,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,tlctc_object_id,tlctc_object_name,tlctc_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
54,veris,1.4.1,action.hacking,action.hacking.variety.XML injection,XML injection. Child of 'Exploit vuln'.,direct,#2,Exploiting Server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-ROLE; role: server; A code flaw exploited in a server-role component of the victim's service (R-ROLE); the sub-technique names the flaw class, not a different generic vulnerability.",TLCTC Project,2026-09-18,2026-09-18
55,veris,1.4.1,action.hacking,action.hacking.variety.XPath injection,XPath injection. Child of 'Exploit vuln'.,direct,#2,Exploiting Server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-ROLE; role: server; A code flaw exploited in a server-role component of the victim's service (R-ROLE); the sub-technique names the flaw class, not a different generic vulnerability.",TLCTC Project,2026-09-18,2026-09-18
56,veris,1.4.1,action.hacking,action.hacking.variety.XQuery injection,XQuery injection. Child of 'Exploit vuln'.,direct,#2,Exploiting Server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-ROLE; role: server; A code flaw exploited in a server-role component of the victim's service (R-ROLE); the sub-technique names the flaw class, not a different generic vulnerability.",TLCTC Project,2026-09-18,2026-09-18
57,veris,1.4.1,action.hacking,action.hacking.variety.XSS,Cross-site scripting. Child of 'Exploit vuln'.,conditional,#2,Exploiting Server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-ROLE; condition: stored or reflected: the server-role application fails to encode attacker input into its output (the script then executes in a client, #7 per R-EXEC); role: server; Cross-site scripting is classified by where the encoding flaw sits (R-ROLE), as in the CWE-79 mapping: stored and reflected XSS are a server-role flaw (#2) whose injected script executes in the victim's browser as a #7 follow-on; DOM-based XSS is a client-role flaw (#3). VERIS does not record which.",TLCTC Project,2026-09-18,2026-09-18
58,veris,1.4.1,action.hacking,action.hacking.variety.XSS,Cross-site scripting. Child of 'Exploit vuln'.,conditional,#3,Exploiting Client,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-ROLE; condition: DOM-based: the flaw is in the client-side code that handles attacker-controlled input; role: client; Cross-site scripting is classified by where the encoding flaw sits (R-ROLE), as in the CWE-79 mapping: stored and reflected XSS are a server-role flaw (#2) whose injected script executes in the victim's browser as a #7 follow-on; DOM-based XSS is a client-role flaw (#3). VERIS does not record which.",TLCTC Project,2026-09-18,2026-09-18
59,veris,1.4.1,action.hacking,action.hacking.variety.Other,Other,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","The record says a hacking action occurred without naming it; no cluster can be defended from the value alone (R-UNRES-9 applies to the evidence, not to the label).",TLCTC Project,2026-09-18,2026-09-18
60,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",The record says a hacking action occurred without naming it; no cluster can be defended from the value alone.,TLCTC Project,2026-09-18,2026-09-18
61,veris,1.4.1,action.hacking,action.hacking.vector.3rd party desktop,"3rd party online desktop sharing (LogMeIn, Go2Assist)",context,none,context: role server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",role_hint: server; note: remote-access service; A remote-access service reached from outside; the cluster comes from what was done at it: credential application (#4) or a flaw in the service (#2).,TLCTC Project,2026-09-18,2026-09-18
62,veris,1.4.1,action.hacking,action.hacking.vector.Backdoor,Hacking actions taken through a backdoor.  C2 is only used by malware.,context,none,context: channel established by an earlier step,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: channel established by an earlier step; Actions taken through a backdoor established by an earlier step; classify the step that created the backdoor, and the actions taken through it by their own generic vulnerability.",TLCTC Project,2026-09-18,2026-09-18
63,veris,1.4.1,action.hacking,action.hacking.vector.Command shell,Remote shell,context,none,context: channel established by an earlier step,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: channel established by an earlier step; A remote shell is the channel of later steps, not a generic vulnerability; classify the step that provided the shell.",TLCTC Project,2026-09-18,2026-09-18
64,veris,1.4.1,action.hacking,action.hacking.vector.Desktop sharing,"Graphical desktop sharing (RDP, VNC, PCAnywhere, Citrix)",context,none,context: role server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",role_hint: server; note: remote-access service; A graphical remote-access service reached from outside; the cluster comes from what was done at it: credential application (#4) or a flaw in the service (#2).,TLCTC Project,2026-09-18,2026-09-18
65,veris,1.4.1,action.hacking,action.hacking.vector.Desktop sharing software,Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,context,none,context: role server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",role_hint: server; note: remote-access service; A remote-access service reached from outside; the cluster comes from what was done at it: credential application (#4) or a flaw in the service (#2).,TLCTC Project,2026-09-18,2026-09-18
66,veris,1.4.1,action.hacking,action.hacking.vector.Hypervisor,Hypervisor break-out attack,context,none,context: |[hypervisor]|,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","intra_system_boundary: hypervisor; The crossing is an intra-system boundary |[hypervisor][@guest→@host]|; it never changes the cluster (R-INTRA-7), which follows from the flaw exploited (R-ROLE).",TLCTC Project,2026-09-18,2026-09-18
67,veris,1.4.1,action.hacking,action.hacking.vector.Inter-tenant,Penetration of another VM or web site on shared device or infrastructure,context,none,context: |[privilege]|,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",intra_system_boundary: privilege; Crossing from one tenant to another is an intra-system or platform boundary annotation; the cluster follows from the flaw or function used to cross it.,TLCTC Project,2026-09-18,2026-09-18
68,veris,1.4.1,action.hacking,action.hacking.vector.Other network service,Network service that is not remote access or a web application.,context,none,context: role server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","role_hint: server; A network service in a server role relative to the attacker; the cluster follows from what was exploited at it (#2 for a flaw, #1 for a designed function, #4 for a credential).",TLCTC Project,2026-09-18,2026-09-18
69,veris,1.4.1,action.hacking,action.hacking.vector.Partner,Partner connection or credential. (Indicates supply chain breach.),context,none,context: @Vendor→@Org,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary: @Vendor→@Org; note: R-SUPPLY decides #10 versus transit; A partner connection or credential marks a responsibility-sphere crossing ||[…][@Vendor→@Org]||. It is #10 only where a trust artefact from the partner was honoured by the victim's system (R-SUPPLY); otherwise the partner is a transit carrier (⇒) and the step keeps its own cluster.,TLCTC Project,2026-09-18,2026-09-18
70,veris,1.4.1,action.hacking,action.hacking.vector.Physical access,"Physical access or connection (i.e., at keyboard or via cable) ",context,none,context: physical,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","boundary_context: physical; The step was carried out at the keyboard or on a cable; this is the [physical] boundary context of the step, whose cluster follows from what was done (#8 for hardware interaction, #1 or #4 for actions at the console).",TLCTC Project,2026-09-18,2026-09-18
71,veris,1.4.1,action.hacking,action.hacking.vector.VPN,VPN,context,none,context: role server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","role_hint: server; note: remote-access service; A remote-access service in a server role; the cluster follows from what was exploited at it (#4 for credentials, #2 for a flaw in the gateway, #1 for a permissive configuration).",TLCTC Project,2026-09-18,2026-09-18
72,veris,1.4.1,action.hacking,action.hacking.vector.Web application,Web application,context,none,context: role server,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",role_hint: server; The web application is in a server role relative to the attacker; ambiguous #2 | #3 mappings resolve to #2 here (R-ROLE).,TLCTC Project,2026-09-18,2026-09-18
73,veris,1.4.1,action.hacking,action.hacking.vector.Other,Other,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",The vector is recorded as unspecified; no context annotation can be derived.,TLCTC Project,2026-09-18,2026-09-18
74,veris,1.4.1,action.hacking,action.hacking.vector.Unknown,Unknown,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",The vector is not recorded; no context annotation can be derived.,TLCTC Project,2026-09-18,2026-09-18
75,veris,1.4.1,action.malware,action.malware.variety.Adminware,"System or network utilities (e.g., PsTools, Netcat)",conditional,#1,Abuse of Functions,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",condition: the tooling is legitimate software already present or installable through designed functions (living off the land); System utilities used by an attacker are function abuse unless the binary itself is foreign to the system; VERIS does not record which.,TLCTC Project,2026-09-18,2026-09-18
76,veris,1.4.1,action.malware,action.malware.variety.Adminware,"System or network utilities (e.g., PsTools, Netcat)",conditional,#7,Malware,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",R-EXEC; condition: the attacker introduced foreign executable content; System utilities used by an attacker are function abuse unless the binary itself is foreign to the system; VERIS does not record which.,TLCTC Project,2026-09-18,2026-09-18
77,veris,1.4.1,action.malware,action.malware.variety.Adware,Adware,chain,#7,Malware,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-EXEC; companion before: the enabling cluster (#9, #3, #2, #1, #10, #4, #8 or #5); notation: <enabler> → #7; Unwanted advertising code that executes on the system is foreign executable content (#7 at execution, R-EXEC); its delivery is a separate earlier step.",TLCTC Project,2026-09-18,2026-09-18
78,veris,1.4.1,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,chain,#7,Malware,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-EXEC; companion before: the enabling cluster (#9, #3, #2, #1, #10, #4, #8 or #5); notation: <enabler> → #7; The payload's remote-access capability is a feature of the executed foreign code; #7 is recorded once, at execution (R-EXEC).",TLCTC Project,2026-09-18,2026-09-18
79,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",chain,#7,Malware,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","R-EXEC; companion before: the enabling cluster (#9, #3, #2, #1, #10, #4, #8 or #5); notation: <enabler> → #7; Remote-control capability of the executed foreign code; #7 at execution (R-EXEC), whether the channel is later used by hand or by the malware.",TLCTC Project,2026-09-18,2026-09-18
80,veris,1.4.1,action.malware,action.malware.variety.Brute force,Brute force attack,chain,#4,Identity Theft,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",R-CRED; companion before: #7 (the malware that performs the guessing); notation: #7 → #4; Malware guessing credentials against further systems: the guessing itself is credential application (#4) by the running payload; the payload's execution is the #7 step before it.,TLCTC Project,2026-09-18,2026-09-18
